"Ring","DateTime","Sex","Year","Longitude","Latitude","WindSp","WindDir","LoD","ID","mean_BLUP_logit","boldCat","speed","behaviour","State_HMM"
"WAAL241","2017-02-07 23:23:14","M",2017,51.29951,-45.64077,8.082533,8.374058,"D","241_2017_1",1.459797,"bold",0.29046855394928,"rest","Rest"
"WAAL241","2017-02-07 23:38:14","M",2017,51.30151,-45.64266,8.082533,17.13195,"D","241_2017_1",1.459797,"bold",0.245686897628128,"rest","Rest"
"WAAL241","2017-02-07 23:53:14","M",2017,51.30353,-45.64406,8.082533,18.40738,"D","241_2017_1",1.459797,"bold",0.208297850687725,"rest","Rest"
"WAAL241","2017-02-08 00:08:14","M",2017,51.30528,-45.64522,7.610174,167.7962,"D","241_2017_1",1.459797,"bold",1.57445273929586,"rest","Search"
"WAAL241","2017-02-08 00:23:14","M",2017,51.30246,-45.63263,7.610174,167.8735,"D","241_2017_1",1.459797,"bold",5.38475574307109,"rest","Search"
"WAAL241","2017-02-08 00:38:14","M",2017,51.29274,-45.58958,7.610174,169.2454,"D","241_2017_1",1.459797,"bold",8.98968590233223,"search","Travel"
"WAAL241","2017-02-08 00:53:14","M",2017,51.27409,-45.518,7.610174,179.8324,"D","241_2017_1",1.459797,"bold",10.6083611901103,"search","Travel"
"WAAL241","2017-02-08 01:08:14","M",2017,51.23043,-45.43778,6.929793,173.3366,"D","241_2017_1",1.459797,"bold",10.7602403162261,"search","Travel"
"WAAL241","2017-02-08 01:23:14","M",2017,51.20284,-45.35287,6.929793,161.3891,"L","241_2017_1",1.459797,"bold",11.6471665636825,"search","Travel"
"WAAL241","2017-02-08 01:38:14","M",2017,51.23144,-45.26077,6.929793,160.7113,"L","241_2017_1",1.459797,"bold",11.9176654836137,"search","Travel"
"WAAL241","2017-02-08 01:53:14","M",2017,51.26223,-45.16678,6.578723,176.0179,"L","241_2017_1",1.459797,"bold",12.0560017112752,"search","Travel"
"WAAL241","2017-02-08 02:08:14","M",2017,51.26503,-45.06922,7.0986,173.9266,"L","241_2017_1",1.459797,"bold",12.512967941712,"search","Travel"
"WAAL241","2017-02-08 02:23:14","M",2017,51.26059,-44.96799,6.900042,171.9177,"L","241_2017_1",1.459797,"bold",12.5852662831683,"search","Travel"
"WAAL241","2017-02-08 02:38:14","M",2017,51.29538,-44.86915,6.900042,162.3625,"L","241_2017_1",1.459797,"bold",4.66654640082945,"search","Search"
"WAAL241","2017-02-08 02:53:14","M",2017,51.31665,-44.83452,6.900042,73.44179,"L","241_2017_1",1.459797,"bold",0.273310571403103,"search","Search"
"WAAL241","2017-02-08 22:08:14","M",2017,50.57429,-46.68028,15.00049,3.62333,"D","241_2017_1",1.459797,"bold",0.439118625593051,"rest","Rest"
"WAAL241","2017-02-08 22:23:14","M",2017,50.57625,-46.68357,15.00049,2.521113,"D","241_2017_1",1.459797,"bold",0.560214229423352,"rest","Rest"
"WAAL241","2017-02-08 22:38:14","M",2017,50.57939,-46.68756,15.00049,20.26313,"D","241_2017_1",1.459797,"bold",6.46719755021571,"rest","Search"
"WAAL241","2017-02-08 22:53:14","M",2017,50.6344,-46.72385,15.45386,45.00899,"D","241_2017_1",1.459797,"bold",0.832470292248204,"search","Search"
"WAAL241","2017-02-08 23:08:14","M",2017,50.64351,-46.72638,14.20459,37.73872,"D","241_2017_1",1.459797,"bold",0.556144494969571,"search","Rest"
"WAAL241","2017-02-08 23:23:14","M",2017,50.64949,-46.72824,14.20459,43.46586,"D","241_2017_1",1.459797,"bold",0.521139774567347,"rest","Rest"
"WAAL241","2017-02-08 23:38:14","M",2017,50.65532,-46.72959,14.20459,27.52304,"D","241_2017_1",1.459797,"bold",0.389074655375054,"rest","Rest"
"WAAL241","2017-02-08 23:53:14","M",2017,50.6591,-46.73138,14.20459,43.74984,"D","241_2017_1",1.459797,"bold",0.411377530293111,"rest","Rest"
"WAAL241","2017-02-09 00:08:14","M",2017,50.66371,-46.73243,12.07703,40.37473,"D","241_2017_1",1.459797,"bold",0.494858308065365,NA,"Rest"
"WAAL241","2017-02-09 00:23:14","M",2017,50.66943,-46.73325,12.07703,36.88026,"D","241_2017_1",1.459797,"bold",0.472358092086788,"rest","Rest"
"WAAL241","2017-02-09 00:38:14","M",2017,50.67481,-46.73426,12.07703,72.93395,"D","241_2017_1",1.459797,"bold",6.68622578888181,"search","Search"
"WAAL241","2017-02-09 00:53:14","M",2017,50.62948,-46.77858,11.17335,122.4415,"D","241_2017_1",1.459797,"bold",3.59610159798677,"search","Search"
"WAAL241","2017-02-09 01:08:14","M",2017,50.58773,-46.78404,8.899499,172.559,"D","241_2017_1",1.459797,"bold",4.39800091732558,"search","Search"
"WAAL241","2017-02-09 01:23:14","M",2017,50.54873,-46.76051,8.343546,145.3616,"L","241_2017_1",1.459797,"bold",3.72976507533144,"search","Search"
"WAAL241","2017-02-09 01:38:14","M",2017,50.52492,-46.73511,8.343546,116.7553,"L","241_2017_1",1.459797,"bold",3.62225240731478,"search","Search"
"WAAL241","2017-02-09 21:08:14","M",2017,50.29116,-46.54475,7.317045,34.58954,"D","241_2017_1",1.459797,"bold",0.315969764489707,"rest","Rest"
"WAAL241","2017-02-09 21:23:14","M",2017,50.29476,-46.54411,7.317045,35.07277,"D","241_2017_1",1.459797,"bold",0.329872183804234,"rest","Rest"
"WAAL241","2017-02-09 21:38:14","M",2017,50.29851,-46.54342,7.317045,40.53298,"D","241_2017_1",1.459797,"bold",0.279341598926096,"rest","Rest"
"WAAL241","2017-02-09 21:53:14","M",2017,50.30159,-46.54263,7.317045,40.72355,"D","241_2017_1",1.459797,"bold",0.224300204455088,"rest","Rest"
"WAAL241","2017-02-09 22:08:14","M",2017,50.30406,-46.54199,9.011187,46.35287,"D","241_2017_1",1.459797,"bold",0.232890867981485,"rest","Rest"
"WAAL241","2017-02-09 22:08:14","M",2017,50.30406,-46.54199,9.011187,46.35287,"D","241_2017_1",1.459797,"bold",0.232890867981485,"rest","Rest"
"WAAL241","2017-02-09 22:23:14","M",2017,50.30646,-46.54108,9.011187,33.01292,"D","241_2017_1",1.459797,"bold",0.189603661829494,"rest","Rest"
"WAAL241","2017-02-09 22:23:14","M",2017,50.30646,-46.54108,9.011187,33.01292,"D","241_2017_1",1.459797,"bold",0.189603661829494,"rest","Rest"
"WAAL241","2017-02-09 22:38:14","M",2017,50.30861,-46.54067,9.011187,20.06378,"D","241_2017_1",1.459797,"bold",0.141206232548619,NA,"Rest"
"WAAL241","2017-02-09 22:38:14","M",2017,50.30861,-46.54067,9.011187,20.06378,"D","241_2017_1",1.459797,"bold",0.141206232548619,"rest","Rest"
"WAAL241","2017-02-09 22:53:14","M",2017,50.31027,-46.54062,9.011187,4.94624,"D","241_2017_1",1.459797,"bold",0.107131878808408,"rest","Rest"
"WAAL241","2017-02-09 22:53:14","M",2017,50.31027,-46.54062,9.011187,4.94624,"D","241_2017_1",1.459797,"bold",0.107131878808408,"rest","Rest"
"WAAL241","2017-02-09 23:08:14","M",2017,50.3115,-46.54081,9.061682,8.475038,"D","241_2017_1",1.459797,"bold",0.101759814259324,"rest","Rest"
"WAAL241","2017-02-09 23:08:14","M",2017,50.3115,-46.54081,9.061682,8.475038,"D","241_2017_1",1.459797,"bold",0.101759814259324,"rest","Rest"
"WAAL241","2017-02-09 23:23:14","M",2017,50.31268,-46.54095,9.061682,7.751076,"D","241_2017_1",1.459797,"bold",0.106891784414893,"rest","Rest"
"WAAL241","2017-02-09 23:23:14","M",2017,50.31268,-46.54095,9.061682,7.751076,"D","241_2017_1",1.459797,"bold",0.106891784414893,"rest","Rest"
"WAAL241","2017-02-09 23:38:14","M",2017,50.31381,-46.54133,9.061682,39.60085,"D","241_2017_1",1.459797,"bold",0.164781215472557,"rest","Rest"
"WAAL241","2017-02-09 23:38:14","M",2017,50.31381,-46.54133,9.061682,39.60085,"D","241_2017_1",1.459797,"bold",0.164781215472557,"rest","Rest"
"WAAL241","2017-02-09 23:53:14","M",2017,50.31484,-46.54246,9.061682,28.29966,"D","241_2017_1",1.459797,"bold",0.181882280769083,"rest","Rest"
"WAAL241","2017-02-09 23:53:14","M",2017,50.31484,-46.54246,9.061682,28.29966,"D","241_2017_1",1.459797,"bold",0.181882280769083,"rest","Rest"
"WAAL241","2017-02-10 00:08:14","M",2017,50.31631,-46.54353,9.467628,8.364411,"D","241_2017_1",1.459797,"bold",0.20015628030188,"rest","Rest"
"WAAL241","2017-02-10 00:08:14","M",2017,50.31631,-46.54353,9.467628,8.364411,"D","241_2017_1",1.459797,"bold",0.20015628030188,NA,"Rest"
"WAAL241","2017-02-10 00:23:14","M",2017,50.31842,-46.54425,9.467628,15.26332,"D","241_2017_1",1.459797,"bold",0.263314147047595,"rest","Rest"
"WAAL241","2017-02-10 00:23:14","M",2017,50.31842,-46.54425,9.467628,15.26332,"D","241_2017_1",1.459797,"bold",0.263314147047595,"rest","Rest"
"WAAL241","2017-02-10 00:38:14","M",2017,50.32101,-46.54542,9.467628,16.28976,"D","241_2017_1",1.459797,"bold",0.30455956476423,"rest","Rest"
"WAAL241","2017-02-10 00:38:14","M",2017,50.32101,-46.54542,9.467628,16.28976,"D","241_2017_1",1.459797,"bold",0.30455956476423,"rest","Rest"
"WAAL241","2017-02-10 00:53:14","M",2017,50.32397,-46.54681,9.467628,2.130483,"D","241_2017_1",1.459797,"bold",0.23498016390263,"rest","Rest"
"WAAL241","2017-02-10 01:08:14","M",2017,50.32663,-46.54733,9.173532,45.49635,"D","241_2017_1",1.459797,"bold",0.218720765876015,"rest","Search"
"WAAL241","2017-02-10 01:23:14","M",2017,50.32802,-46.54882,9.173532,74.07241,"L","241_2017_1",1.459797,"bold",0.4199496902414,"rest","Search"
"WAAL241","2017-02-10 01:38:14","M",2017,50.32838,-46.55221,9.173532,33.86083,"L","241_2017_1",1.459797,"bold",0.386768078352101,"search","Search"
"WAAL241","2017-02-10 02:38:14","M",2017,50.33828,-46.55948,8.548525,50.92722,"L","241_2017_1",1.459797,"bold",0.346679449024925,"rest","Rest"
"WAAL241","2017-02-10 02:53:14","M",2017,50.34051,-46.56183,8.548525,60.50436,"L","241_2017_1",1.459797,"bold",0.416495735594844,"rest","Rest"
"WAAL241","2017-02-10 03:08:14","M",2017,50.34247,-46.56492,8.006532,43.19266,"L","241_2017_1",1.459797,"bold",0.404144000722504,"search","Rest"
"WAAL241","2017-02-10 03:23:14","M",2017,50.34629,-46.56687,8.006532,20.16411,"L","241_2017_1",1.459797,"bold",0.422828458769494,"search","Rest"
"WAAL241","2017-02-10 03:38:14","M",2017,50.35113,-46.56767,8.006532,13.65173,"L","241_2017_1",1.459797,"bold",0.467241098273562,"search","Rest"
"WAAL241","2017-02-10 03:53:14","M",2017,50.35659,-46.56813,8.006532,12.71488,"L","241_2017_1",1.459797,"bold",0.480883145038631,"rest","Rest"
"WAAL241","2017-02-10 04:08:14","M",2017,50.36222,-46.56854,8.020639,18.17229,"L","241_2017_1",1.459797,"bold",0.480539535656085,"rest","Rest"
"WAAL241","2017-02-10 04:23:14","M",2017,50.36787,-46.56874,8.020639,13.32203,"L","241_2017_1",1.459797,"bold",0.51671675948703,"rest","Rest"
"WAAL241","2017-02-10 04:38:14","M",2017,50.37395,-46.5686,8.020639,7.06346,"L","241_2017_1",1.459797,"bold",0.528625837591873,"rest","Rest"
"WAAL241","2017-02-10 04:53:14","M",2017,50.38011,-46.56799,8.020639,3.888565,"L","241_2017_1",1.459797,"bold",0.525929580064354,NA,"Rest"
"WAAL241","2017-02-10 05:08:14","M",2017,50.38618,-46.56715,8.058419,2.909109,"L","241_2017_1",1.459797,"bold",0.533921092676168,"rest","Rest"
"WAAL241","2017-02-10 05:23:14","M",2017,50.39227,-46.56608,8.058419,0.003829908,"L","241_2017_1",1.459797,"bold",0.541667931871036,NA,"Rest"
"WAAL241","2017-02-10 05:38:14","M",2017,50.39836,-46.56478,8.058419,0.3430999,"L","241_2017_1",1.459797,"bold",0.552235817737647,"rest","Rest"
"WAAL241","2017-02-10 05:53:14","M",2017,50.40458,-46.56348,8.058419,1.220393,"L","241_2017_1",1.459797,"bold",0.572728281421153,"rest","Rest"
"WAAL241","2017-02-10 06:08:14","M",2017,50.41106,-46.5622,8.174969,6.537354,"L","241_2017_1",1.459797,"bold",0.592361437965204,"rest","Rest"
"WAAL241","2017-02-10 07:23:14","M",2017,50.44219,-46.54912,8.748778,25.25196,"L","241_2017_1",1.459797,"bold",0.558593947217886,"rest","Rest"
"WAAL241","2017-02-10 07:38:14","M",2017,50.44734,-46.54631,8.748778,26.02364,"L","241_2017_1",1.459797,"bold",0.521945929640579,"rest","Rest"
"WAAL241","2017-02-10 07:53:14","M",2017,50.4521,-46.54364,8.748778,21.51856,"L","241_2017_1",1.459797,"bold",0.475413526093109,"rest","Rest"
"WAAL241","2017-02-10 08:08:14","M",2017,50.4567,-46.54145,8.926435,22.17748,"L","241_2017_1",1.459797,"bold",0.438405115650154,"rest","Rest"
"WAAL241","2017-02-10 08:23:14","M",2017,50.46089,-46.53938,8.926435,21.63223,"L","241_2017_1",1.459797,"bold",0.328412244913542,"rest","Rest"
"WAAL241","2017-02-10 08:38:14","M",2017,50.46405,-46.53785,8.926435,30.77792,"L","241_2017_1",1.459797,"bold",0.357389324137254,"rest","Rest"
"WAAL241","2017-02-10 08:53:14","M",2017,50.46706,-46.53583,8.926435,40.56458,"L","241_2017_1",1.459797,"bold",0.372277636112367,"rest","Rest"
"WAAL241","2017-02-10 09:08:14","M",2017,50.46963,-46.53339,8.926578,47.69538,"L","241_2017_1",1.459797,"bold",0.358392043727644,"rest","Rest"
"WAAL241","2017-02-10 09:23:14","M",2017,50.47164,-46.53084,8.926578,53.86738,"L","241_2017_1",1.459797,"bold",0.373930704250858,"travel","Rest"
"WAAL241","2017-02-10 09:38:14","M",2017,50.47331,-46.52804,8.926578,50.40643,"L","241_2017_1",1.459797,"bold",0.27574583342684,"travel","Rest"
"WAAL241","2017-02-10 09:38:14","M",2017,50.47331,-46.52804,8.926578,50.40643,"L","241_2017_1",1.459797,"bold",0.27574583342684,"rest","Rest"
"WAAL241","2017-02-10 09:53:14","M",2017,50.47472,-46.52603,8.926578,44.23585,"L","241_2017_1",1.459797,"bold",0.18486955169153,"rest","Rest"
"WAAL241","2017-02-10 09:53:14","M",2017,50.47472,-46.52603,8.926578,44.23585,"L","241_2017_1",1.459797,"bold",0.18486955169153,"rest","Rest"
"WAAL241","2017-02-10 10:08:14","M",2017,50.47587,-46.52476,8.613745,51.57446,"L","241_2017_1",1.459797,"bold",0.148081565694512,"rest","Rest"
"WAAL241","2017-02-10 10:08:14","M",2017,50.47587,-46.52476,8.613745,51.57446,"L","241_2017_1",1.459797,"bold",0.148081565694512,"rest","Rest"
"WAAL241","2017-02-10 10:23:14","M",2017,50.47671,-46.52371,8.613745,64.92836,"L","241_2017_1",1.459797,"bold",0.158988987240148,"rest","Rest"
"WAAL241","2017-02-10 10:23:14","M",2017,50.47671,-46.52371,8.613745,64.92836,"L","241_2017_1",1.459797,"bold",0.158988987240148,"rest","Rest"
"WAAL241","2017-02-10 10:38:14","M",2017,50.47721,-46.52247,8.613745,74.72766,"L","241_2017_1",1.459797,"bold",0.170115186608385,"rest","Rest"
"WAAL241","2017-02-10 10:38:14","M",2017,50.47721,-46.52247,8.613745,74.72766,"L","241_2017_1",1.459797,"bold",0.170115186608385,"rest","Rest"
"WAAL241","2017-02-10 10:53:14","M",2017,50.47741,-46.5211,8.613745,88.09196,"L","241_2017_1",1.459797,"bold",0.115915933691619,"rest","Rest"
"WAAL241","2017-02-10 10:53:14","M",2017,50.47741,-46.5211,8.613745,88.09196,"L","241_2017_1",1.459797,"bold",0.115915933691619,"rest","Rest"
"WAAL241","2017-02-10 11:08:14","M",2017,50.47723,-46.52017,8.635196,144.0768,"L","241_2017_1",1.459797,"bold",0.063462941163862,NA,"Search"
"WAAL241","2017-02-10 11:23:14","M",2017,50.47657,-46.51993,8.635196,176.6116,"L","241_2017_1",1.459797,"bold",0.0616120512216522,"rest","Search"
"WAAL241","2017-02-10 11:38:14","M",2017,50.47586,-46.52003,8.635196,175.094,"L","241_2017_1",1.459797,"bold",0.021820699725335,NA,"Search"
"WAAL241","2017-02-10 11:53:14","M",2017,50.47561,-46.52007,8.635196,61.71699,"L","241_2017_1",1.459797,"bold",0.0420947675508884,"rest","Search"
"WAAL241","2017-02-10 12:08:14","M",2017,50.47578,-46.51975,8.929095,102.7851,"L","241_2017_1",1.459797,"bold",1.19565695433928,"rest","Search"
"WAAL241","2017-02-10 12:23:14","M",2017,50.47472,-46.5294,8.929095,105.536,"L","241_2017_1",1.459797,"bold",6.71157248849529,"rest","Search"
"WAAL241","2017-02-10 12:38:14","M",2017,50.465,-46.58331,8.929095,166.0646,"L","241_2017_1",1.459797,"bold",4.63428981544733,"search","Search"
"WAAL241","2017-02-10 12:53:14","M",2017,50.41068,-46.5797,8.929095,169.8977,"L","241_2017_1",1.459797,"bold",4.14087719982454,"search","Search"
"WAAL241","2017-02-10 13:08:14","M",2017,50.36194,-46.57872,8.837092,126.4265,"L","241_2017_1",1.459797,"bold",5.08050650254088,"search","Search"
"WAAL241","2017-02-11 07:23:14","M",2017,51.15452,-46.22722,15.82452,40.45659,"L","241_2017_1",1.459797,"bold",2.04320667824221,"search","Search"
"WAAL241","2017-02-11 07:38:14","M",2017,51.17747,-46.23185,15.82452,115.2437,"L","241_2017_1",1.459797,"bold",3.67727556317044,"search","Search"
"WAAL241","2017-02-11 07:53:14","M",2017,51.13487,-46.23604,16.19002,120.7455,"L","241_2017_1",1.459797,"bold",2.49031850421429,"travel","Search"
"WAAL241","2017-02-11 08:08:14","M",2017,51.10577,-46.23711,16.1981,76.25359,"L","241_2017_1",1.459797,"bold",0.905051033588137,"search","Search"
"WAAL241","2017-02-11 08:23:14","M",2017,51.11552,-46.23425,15.90488,133.0814,"L","241_2017_1",1.459797,"bold",0.729765708486135,"rest","Search"
"WAAL241","2017-02-11 08:38:14","M",2017,51.10705,-46.2335,15.90488,137.3219,"L","241_2017_1",1.459797,"bold",2.35616397521693,"rest","Search"
"WAAL241","2017-02-11 08:53:14","M",2017,51.08004,-46.22968,16.0091,141.3819,"L","241_2017_1",1.459797,"bold",0.649178025017516,"search","Search"
"WAAL241","2017-02-11 09:08:14","M",2017,51.08035,-46.22443,15.93169,129.9572,"L","241_2017_1",1.459797,"bold",0.504347660165779,"search","Search"
"WAAL241","2017-02-11 09:23:14","M",2017,51.07445,-46.22438,15.93169,153.8256,"L","241_2017_1",1.459797,"bold",0.586804235016446,"search","Search"
"WAAL241","2017-02-11 09:38:14","M",2017,51.06821,-46.2224,15.93169,133.5004,"L","241_2017_1",1.459797,"bold",1.99464415599378,"search","Search"
"WAAL241","2017-02-11 09:53:14","M",2017,51.04494,-46.2212,15.93169,177.7341,"L","241_2017_1",1.459797,"bold",0.352656277152607,"search","Search"
"WAAL241","2017-02-11 10:08:14","M",2017,51.04221,-46.21906,15.94258,133.5053,"L","241_2017_1",1.459797,"bold",1.10226746005525,"rest","Search"
"WAAL241","2017-02-11 10:23:14","M",2017,51.02936,-46.2198,15.94258,120.6485,"L","241_2017_1",1.459797,"bold",0.231637131956549,"rest","Search"
"WAAL241","2017-02-11 10:38:14","M",2017,51.02988,-46.21796,15.94258,110.9724,"L","241_2017_1",1.459797,"bold",0.704512965288355,"rest","Search"
"WAAL241","2017-02-11 10:53:14","M",2017,51.02256,-46.22058,15.94258,132.3081,"L","241_2017_1",1.459797,"bold",0.761484363571768,"rest","Search"
"WAAL241","2017-02-11 22:08:14","M",2017,51.09159,-46.21707,8.764279,20.12473,"D","241_2017_1",1.459797,"bold",0.24519713405176,"rest","Rest"
"WAAL241","2017-02-11 22:23:14","M",2017,51.0943,-46.21642,8.764279,16.83646,"D","241_2017_1",1.459797,"bold",0.226580858921848,"rest","Rest"
"WAAL241","2017-02-11 22:38:14","M",2017,51.09685,-46.21592,8.764279,15.43483,"D","241_2017_1",1.459797,"bold",0.22332061227361,"rest","Rest"
"WAAL241","2017-02-11 22:53:14","M",2017,51.09938,-46.21547,8.764279,26.37804,"D","241_2017_1",1.459797,"bold",0.253603587368963,"rest","Rest"
"WAAL241","2017-02-11 23:08:14","M",2017,51.10206,-46.21459,7.888783,39.19866,"D","241_2017_1",1.459797,"bold",0.222461234669229,"rest","Rest"
"WAAL241","2017-02-11 23:23:14","M",2017,51.104,-46.21339,7.888783,27.40095,"D","241_2017_1",1.459797,"bold",0.269464414493746,"rest","Rest"
"WAAL241","2017-02-11 23:38:14","M",2017,51.10673,-46.2123,7.888783,36.43216,"D","241_2017_1",1.459797,"bold",0.343369729383052,"rest","Rest"
"WAAL241","2017-02-11 23:53:14","M",2017,51.10985,-46.21055,7.888783,37.53463,"D","241_2017_1",1.459797,"bold",0.214698783625216,"rest","Rest"
"WAAL241","2017-02-12 00:08:14","M",2017,51.11177,-46.20943,7.01901,61.71157,"D","241_2017_1",1.459797,"bold",0.121541279729676,"rest","Rest"
"WAAL241","2017-02-12 00:23:14","M",2017,51.11231,-46.20852,7.01901,50.17856,"D","241_2017_1",1.459797,"bold",0.0475986167483476,"rest","Rest"
"WAAL241","2017-02-12 00:38:14","M",2017,51.11262,-46.2082,7.01901,59.72184,"D","241_2017_1",1.459797,"bold",0.0976118353552171,NA,"Rest"
"WAAL241","2017-02-12 00:53:14","M",2017,51.11309,-46.20748,7.01901,5.214382,"D","241_2017_1",1.459797,"bold",0.0191722678999568,NA,"Search"
"WAAL241","2017-02-12 01:08:14","M",2017,51.11331,-46.20745,6.026242,93.31334,"D","241_2017_1",1.459797,"bold",0.0111523175174655,NA,"Search"
"WAAL241","2017-02-12 01:23:14","M",2017,51.11332,-46.20754,6.026242,45.92435,"L","241_2017_1",1.459797,"bold",0.0766141856800384,"rest","Search"
"WAAL241","2017-02-12 01:38:14","M",2017,51.11385,-46.20704,6.026242,44.21248,"L","241_2017_1",1.459797,"bold",0.0787881818250358,"rest","Search"
"WAAL241","2017-02-12 02:38:14","M",2017,51.11741,-46.20878,5.005044,17.90023,"L","241_2017_1",1.459797,"bold",0.061373970576087,NA,"Rest"
"WAAL241","2017-02-12 02:53:14","M",2017,51.11811,-46.20889,5.005044,70.65192,"L","241_2017_1",1.459797,"bold",0.0434220723075717,NA,"Search"
"WAAL241","2017-02-12 03:08:14","M",2017,51.11832,-46.20921,4.161764,104.4994,"L","241_2017_1",1.459797,"bold",0.0254244626885524,NA,"Search"
"WAAL241","2017-02-12 03:23:14","M",2017,51.11825,-46.20941,4.161764,78.6828,"L","241_2017_1",1.459797,"bold",0.0366464666182422,NA,"Search"
"WAAL241","2017-02-12 03:38:14","M",2017,51.11834,-46.2097,4.161764,65.81763,"L","241_2017_1",1.459797,"bold",0.0790370817048281,NA,"Search"
"WAAL241","2017-02-12 03:53:14","M",2017,51.11873,-46.21028,4.161764,51.83615,"L","241_2017_1",1.459797,"bold",0.0666916586867067,"rest","Search"
"WAAL241","2017-02-12 04:08:14","M",2017,51.11922,-46.2107,3.093095,120.0672,"L","241_2017_1",1.459797,"bold",2.29710889731098,"rest","Search"
"WAAL241","2017-02-12 04:23:14","M",2017,51.10591,-46.19455,3.093095,123.9147,"L","241_2017_1",1.459797,"bold",7.34988585270749,"search","Search"
"WAAL241","2017-02-12 04:38:14","M",2017,51.05846,-46.14496,2.849365,156.572,"L","241_2017_1",1.459797,"bold",5.26177962181648,"search","Search"
"WAAL241","2017-02-12 04:53:14","M",2017,51.00278,-46.12693,2.849365,125.3201,"L","241_2017_1",1.459797,"bold",7.45806767316994,"search","Search"
"WAAL241","2017-02-12 05:08:14","M",2017,50.95061,-46.17528,1.290834,55.95545,"L","241_2017_1",1.459797,"bold",7.85794761343441,"search","Search"
"WAAL241","2017-02-12 05:23:14","M",2017,50.96488,-46.23811,2.070277,18.8775,"L","241_2017_1",1.459797,"bold",4.52937599259565,"search","Search"
"WAAL241","2017-02-12 05:38:14","M",2017,51.01788,-46.23852,2.070277,149.5435,"L","241_2017_1",1.459797,"bold",12.3783852084847,"search","Search"
"WAAL241","2017-02-12 05:53:14","M",2017,50.92506,-46.16164,1.290834,81.28314,"L","241_2017_1",1.459797,"bold",14.2157378300553,"search","Search"
"WAAL241","2017-02-12 06:08:14","M",2017,51.01712,-46.0659,1.697251,57.92455,"L","241_2017_1",1.459797,"bold",10.7195217015916,"search","Search"
"WAAL18","2016-01-26 05:14:38","M",2016,52.0722,-46.91771,12.70094,9.238811,"L","18_2016_1",2.223001,"bold",9.79980868917315,"search","Search"
"WAAL18","2016-01-26 05:29:38","M",2016,52.18238,-46.89271,12.60438,5.22457,"L","18_2016_1",2.223001,"bold",12.3644040869695,"search","Travel"
"WAAL18","2016-01-26 05:44:38","M",2016,52.32831,-46.88441,12.60438,11.97701,"L","18_2016_1",2.223001,"bold",19.2864020506364,"search","Travel"
"WAAL18","2016-01-26 05:59:38","M",2016,52.55658,-46.88982,12.47314,23.6862,"L","18_2016_1",2.223001,"bold",22.5567371671098,"travel","Travel"
"WAAL18","2016-01-26 06:14:38","M",2016,52.81695,-46.93099,12.59103,23.56022,"L","18_2016_1",2.223001,"bold",22.3715014683079,"travel","Travel"
"WAAL18","2016-01-26 06:29:38","M",2016,53.07255,-46.97946,12.4392,20.06282,"L","18_2016_1",2.223001,"bold",21.6737414164687,"travel","Travel"
"WAAL18","2016-01-26 06:44:38","M",2016,53.32431,-47.01538,12.26349,11.97188,"L","18_2016_1",2.223001,"bold",21.6484273861662,"travel","Travel"
"WAAL18","2016-01-26 06:59:38","M",2016,53.58085,-47.0261,12.19219,17.48305,"L","18_2016_1",2.223001,"bold",21.3715203573522,"travel","Travel"
"WAAL18","2016-01-26 07:14:38","M",2016,53.83164,-47.05276,12.54017,21.74524,"L","18_2016_1",2.223001,"bold",22.3323270532831,"travel","Travel"
"WAAL18","2016-01-26 07:29:38","M",2016,54.08775,-47.10021,12.67028,20.26434,"L","18_2016_1",2.223001,"bold",22.837618263918,"travel","Travel"
"WAAL18","2016-01-26 07:44:38","M",2016,54.35073,-47.14657,12.72948,22.84023,"L","18_2016_1",2.223001,"bold",22.8839131786551,"travel","Travel"
"WAAL18","2016-01-26 07:59:38","M",2016,54.61207,-47.19896,12.66979,21.06683,"L","18_2016_1",2.223001,"bold",23.3502267778373,"travel","Travel"
"WAAL18","2016-01-26 08:14:38","M",2016,54.88273,-47.24286,13.02822,5.405046,"L","18_2016_1",2.223001,"bold",20.6212946228795,"travel","Travel"
"WAAL18","2016-01-26 08:29:38","M",2016,55.12857,-47.24149,13.06472,10.38438,"L","18_2016_1",2.223001,"bold",22.0637215486953,"travel","Travel"
"WAAL18","2016-01-26 08:44:38","M",2016,55.39104,-47.25356,12.98327,17.45238,"L","18_2016_1",2.223001,"bold",23.3713536859867,"travel","Travel"
"WAAL18","2016-02-02 03:14:38","M",2016,55.64859,-44.96374,11.67042,169.5443,"L","18_2016_1",2.223001,"bold",1.66505347019062,"search","Search"
"WAAL18","2016-02-02 03:29:38","M",2016,55.63639,-44.97409,11.67042,81.59142,"L","18_2016_1",2.223001,"bold",0.165986611057375,"search","Search"
"WAAL18","2016-02-02 03:44:38","M",2016,55.6378,-44.97499,11.67042,50.43423,"L","18_2016_1",2.223001,"bold",0.137933638091804,NA,"Search"
"WAAL18","2016-02-02 03:59:38","M",2016,55.63935,-44.9752,11.67042,101.4311,"L","18_2016_1",2.223001,"bold",0.366830371155011,"search","Search"
"WAAL18","2016-02-02 04:14:38","M",2016,55.63609,-44.97333,11.1755,110.2552,"L","18_2016_1",2.223001,"bold",4.39207030720118,NA,"Search"
"WAAL18","2016-02-02 04:29:38","M",2016,55.59317,-44.95485,11.02646,122.9979,"L","18_2016_1",2.223001,"bold",6.56890832694856,"search","Search"
