Ring,TripID,Sex,Year,DateTime,Longitude,Latitude,STATE
92,201123.1,M,2011,19/02/2011 21:31,-240772.3315,6779.940472,2
92,201123.1,M,2011,19/02/2011 21:46,-244927.1186,13730.50883,2
92,201123.1,M,2011,19/02/2011 22:01,-244559.2746,19545.01065,2
92,201123.1,M,2011,19/02/2011 22:16,-237730.8209,23148.7655,2
92,201123.1,M,2011,19/02/2011 22:31,-233619.2019,27691.33688,2
92,201123.1,M,2011,19/02/2011 22:46,-231790.9957,32841.15798,1
92,201123.1,M,2011,19/02/2011 23:01,-236380.286,38972.8344,1
92,201123.1,M,2011,19/02/2011 23:16,-241547.75,44335.48097,1
92,201123.1,M,2011,19/02/2011 23:31,-243756.8235,47745.39455,3
92,201123.1,M,2011,19/02/2011 23:46,-243774.2802,47617.65834,3
92,201123.1,M,2011,20/02/2011 00:01,-243827.953,48709.89761,1
92,201123.1,M,2011,20/02/2011 00:16,-244186.7668,53907.26972,3
92,201123.1,M,2011,20/02/2011 00:31,-243941.8613,53897.35902,3
92,201123.1,M,2011,20/02/2011 00:46,-243852.2325,53826.73474,3
92,201123.1,M,2011,20/02/2011 01:01,-243867.2177,53684.62037,3
92,201123.1,M,2011,20/02/2011 01:16,-243879.4528,53517.95085,3
92,201123.1,M,2011,20/02/2011 01:31,-243907.2978,53337.62794,3
92,201123.1,M,2011,20/02/2011 01:46,-243895.2307,53146.48482,3
92,201123.1,M,2011,20/02/2011 02:01,-243899.7566,53007.32856,3
92,201123.1,M,2011,20/02/2011 02:16,-243831.6432,52882.49711,3
92,201123.1,M,2011,20/02/2011 02:31,-243716.8187,52772.35187,3
92,201123.1,M,2011,20/02/2011 02:46,-243690.513,52695.31503,3
92,201123.1,M,2011,20/02/2011 03:01,-243711.8578,52608.07402,3
92,201123.1,M,2011,20/02/2011 03:16,-243650.1177,52529.2152,3
92,201123.1,M,2011,20/02/2011 03:31,-243583.7555,52457.42261,3
92,201123.1,M,2011,20/02/2011 03:46,-243527.959,52430.5179,3
92,201123.1,M,2011,20/02/2011 04:01,-243501.9669,52419.31043,3
92,201123.1,M,2011,20/02/2011 04:16,-243512.9111,52413.64799,3
92,201123.1,M,2011,20/02/2011 04:31,-243518.4807,52428.38655,3
92,201123.1,M,2011,20/02/2011 04:46,-243517.5483,52411.41578,3
92,201123.1,M,2011,20/02/2011 05:01,-243508.3725,52373.39828,3
92,201123.1,M,2011,20/02/2011 05:16,-243471.2302,52347.11883,3
92,201123.1,M,2011,20/02/2011 05:31,-243432.7873,52305.12571,3
92,201123.1,M,2011,20/02/2011 05:46,-243409.9103,52239.32173,3
92,201123.1,M,2011,20/02/2011 06:01,-243397.596,52156.41262,3
92,201123.1,M,2011,20/02/2011 06:16,-243491.0327,52069.0826,3
92,201123.1,M,2011,20/02/2011 06:31,-243615.1147,52021.22471,3
92,201123.1,M,2011,20/02/2011 06:46,-243746.5395,51991.11082,3
92,201123.1,M,2011,20/02/2011 07:01,-243850.2144,51907.71173,3
92,201123.1,M,2011,20/02/2011 07:16,-243893.4335,51814.91856,3
92,201123.1,M,2011,20/02/2011 07:31,-243693.5575,51534.05638,2
92,201123.1,M,2011,20/02/2011 07:46,-243229.4065,51035.8646,3
92,201123.1,M,2011,20/02/2011 08:01,-243130.7492,50919.90417,3
92,201123.1,M,2011,20/02/2011 08:16,-243032.4989,50781.86448,3
92,201123.1,M,2011,20/02/2011 08:31,-242970.2944,50634.15037,3
92,201123.1,M,2011,20/02/2011 08:46,-242915.9119,50507.50627,3
92,201123.1,M,2011,20/02/2011 09:01,-242836.9607,50418.60986,3
92,201123.1,M,2011,20/02/2011 09:16,-242578.5072,50476.65566,3
92,201123.1,M,2011,20/02/2011 09:31,-242453.7436,50411.87914,3
92,201123.1,M,2011,20/02/2011 09:46,-242329.6014,50326.90256,3
92,201123.1,M,2011,20/02/2011 10:01,-242190.2207,50250.21134,3
92,201123.1,M,2011,20/02/2011 10:16,-242084.9453,50151.12293,3
92,201123.1,M,2011,20/02/2011 10:31,-241975.2489,50053.15104,3
92,201123.1,M,2011,20/02/2011 10:46,-241829.7907,49950.41403,3
92,201123.1,M,2011,20/02/2011 11:01,-241631.458,49863.65218,3
92,201123.1,M,2011,20/02/2011 11:16,-241452.5311,49793.748,3
92,201123.1,M,2011,20/02/2011 11:31,-241358.8645,49709.77652,3
92,201123.1,M,2011,20/02/2011 11:46,-241336.0328,49607.53498,1
92,201123.1,M,2011,20/02/2011 12:01,-241363.7583,49506.32415,1
92,201123.1,M,2011,20/02/2011 12:16,-241405.6269,49417.14675,1
92,201123.1,M,2011,20/02/2011 12:31,-241307.9467,49297.32244,1
92,201123.1,M,2011,20/02/2011 12:46,-241596.834,49288.81674,1
92,201123.1,M,2011,20/02/2011 13:01,-242914.4802,49590.39985,1
92,201123.1,M,2011,20/02/2011 13:16,-253719.3988,52418.72282,1
92,201123.1,M,2011,20/02/2011 13:31,-265490.3842,54882.19151,1
92,201123.1,M,2011,20/02/2011 13:46,-278626.931,56065.08206,1
92,201123.1,M,2011,20/02/2011 14:01,-290963.221,54266.66988,1
92,201123.1,M,2011,20/02/2011 14:16,-305522.8163,51815.212,1
92,201123.1,M,2011,20/02/2011 14:31,-318851.0751,49086.95169,1
92,201123.1,M,2011,20/02/2011 14:46,-331201.6207,48074.33361,1
92,201123.1,M,2011,20/02/2011 15:01,-343994.574,46316.50923,1
92,201123.1,M,2011,20/02/2011 15:16,-352393.5363,44922.35658,2
92,201123.1,M,2011,20/02/2011 15:31,-354108.6233,44480.45961,3
92,201123.1,M,2011,20/02/2011 15:46,-354162.8211,44360.37279,3
92,201123.1,M,2011,20/02/2011 16:01,-354190.2862,44266.24672,3
92,201123.1,M,2011,20/02/2011 16:16,-354142.5325,44167.19866,3
92,201123.1,M,2011,20/02/2011 16:31,-354045.6552,44047.73905,3
92,201123.1,M,2011,20/02/2011 16:46,-353991.4746,43954.58003,3
92,201123.1,M,2011,20/02/2011 17:01,-353991.8947,43947.94466,3
92,201123.1,M,2011,20/02/2011 17:16,-354022.4037,43954.91858,3
92,201123.1,M,2011,20/02/2011 17:31,-354016.5412,43925.81645,3
92,201123.1,M,2011,20/02/2011 17:46,-354020.7112,43876.66901,3
92,201123.1,M,2011,20/02/2011 18:01,-354007.6032,43833.09247,3
92,201123.1,M,2011,20/02/2011 18:16,-354009.7793,43841.65402,3
92,201123.1,M,2011,20/02/2011 18:31,-353946.2904,43847.41256,3
92,201123.1,M,2011,20/02/2011 18:46,-353888.4843,43839.09935,3
92,201123.1,M,2011,20/02/2011 19:01,-353830.0632,43813.92845,3
92,201123.1,M,2011,20/02/2011 19:16,-353816.4364,43747.6118,3
92,201123.1,M,2011,20/02/2011 19:31,-353716.8641,43677.9045,1
92,201123.1,M,2011,20/02/2011 19:46,-363935.7155,38207.86143,1
92,201123.1,M,2011,20/02/2011 20:01,-376035.1695,32924.83558,1
92,201123.1,M,2011,20/02/2011 20:16,-387526.0954,27633.12043,1
92,201123.1,M,2011,20/02/2011 20:31,-399460.468,19573.53134,1
92,201123.1,M,2011,20/02/2011 20:46,-411042.0563,11709.50758,1
92,201123.1,M,2011,20/02/2011 21:01,-420313.789,5799.434512,1
92,201123.1,M,2011,20/02/2011 21:16,-428662.7853,640.9594936,1
92,201123.1,M,2011,20/02/2011 21:31,-437625.4423,-5263.218876,1
92,201123.1,M,2011,20/02/2011 21:46,-444561.4193,-10109.76166,2
92,201123.1,M,2011,20/02/2011 22:01,-449075.2668,-13692.30094,3
92,201123.1,M,2011,20/02/2011 22:16,-451257.5806,-15492.08472,3
92,201123.1,M,2011,20/02/2011 22:31,-451239.2891,-15609.22453,3
92,201123.1,M,2011,20/02/2011 22:46,-451224.5537,-15708.13699,3
92,201123.1,M,2011,20/02/2011 23:01,-451239.8161,-15810.16513,3
92,201123.1,M,2011,20/02/2011 23:16,-451361.1491,-16032.64813,2
92,201123.1,M,2011,20/02/2011 23:31,-452099.7203,-17022.60377,3
92,201123.1,M,2011,20/02/2011 23:46,-452126.9374,-17108.38799,3
92,201123.1,M,2011,21/02/2011 00:01,-452194.6219,-17262.44688,1
92,201123.1,M,2011,21/02/2011 00:16,-456172.2802,-22689.78051,1
92,201123.1,M,2011,21/02/2011 00:31,-463290.812,-28737.37687,1
92,201123.1,M,2011,21/02/2011 00:46,-467111.5884,-36247.6648,1
92,201123.1,M,2011,21/02/2011 01:01,-469323.6475,-45347.96746,1
92,201123.1,M,2011,21/02/2011 01:16,-472436.7509,-54181.54429,2
92,201123.1,M,2011,21/02/2011 01:31,-476810.0882,-61668.69449,2
92,201123.1,M,2011,21/02/2011 01:46,-479067.0947,-70470.17987,1
92,201123.1,M,2011,21/02/2011 02:01,-476368.0425,-82126.14623,1
92,201123.1,M,2011,21/02/2011 02:16,-473575.237,-94319.3436,1
92,201123.1,M,2011,21/02/2011 02:31,-470612.2535,-106130.7402,1
92,201123.1,M,2011,21/02/2011 02:46,-470023.9124,-117797.2003,1
92,201123.1,M,2011,21/02/2011 03:01,-468176.1768,-130045.2098,1
92,201123.1,M,2011,21/02/2011 03:16,-467633.4748,-142086.1072,1
92,201123.1,M,2011,21/02/2011 03:31,-468745.2548,-153320.8912,1
92,201123.1,M,2011,21/02/2011 03:46,-468424.5099,-165382.6609,1
92,201123.1,M,2011,21/02/2011 04:01,-468025.0793,-177882.7974,1
92,201123.1,M,2011,21/02/2011 04:16,-467730.6738,-188610.7178,1
92,201123.1,M,2011,21/02/2011 04:31,-466624.4387,-195680.1568,1
92,201123.1,M,2011,21/02/2011 04:46,-463444.7078,-208225.5687,1
92,201123.1,M,2011,21/02/2011 05:01,-461491.9626,-220441.2076,1
92,201123.1,M,2011,21/02/2011 05:16,-459107.9284,-232366.7829,2
92,201123.1,M,2011,21/02/2011 05:31,-460131.5599,-243582.2287,2
92,201123.1,M,2011,21/02/2011 05:46,-457051.3306,-253275.4532,2
92,201123.1,M,2011,21/02/2011 06:01,-456867.3217,-264543.8637,1
92,201123.1,M,2011,21/02/2011 06:16,-457959.5454,-276895.3819,1
92,201123.1,M,2011,21/02/2011 06:31,-459197.9028,-288676.7019,1
92,201123.1,M,2011,21/02/2011 06:46,-459170.993,-300579.6696,2
92,201123.1,M,2011,21/02/2011 07:01,-460116.7885,-311684.6146,2
92,201123.1,M,2011,21/02/2011 07:16,-458615.7409,-323800.9944,2
92,201123.1,M,2011,21/02/2011 07:31,-460398.7491,-331438.4299,2
92,201123.1,M,2011,21/02/2011 07:46,-459015.4838,-338317.1404,2
92,201123.1,M,2011,21/02/2011 08:01,-458869.372,-342063.8603,2
92,201123.1,M,2011,21/02/2011 08:16,-458264.1672,-353205.2249,2
92,201123.1,M,2011,21/02/2011 08:31,-455503.2676,-365181.7595,1
92,201123.1,M,2011,21/02/2011 08:46,-455061.2368,-377561.5975,1
92,201123.1,M,2011,21/02/2011 09:01,-453977.2051,-390239.9112,1
92,201123.1,M,2011,21/02/2011 09:16,-452172.1243,-403832.531,1
92,201123.1,M,2011,21/02/2011 09:31,-448986.4346,-417950.5201,1
92,201123.1,M,2011,21/02/2011 09:46,-447814.494,-431603.0298,1
92,201123.1,M,2011,21/02/2011 10:01,-447223.9094,-445049.6411,1
92,201123.1,M,2011,21/02/2011 10:16,-447405.6111,-458968.0683,1
92,201123.1,M,2011,21/02/2011 10:31,-446791.5593,-475089.1608,1
92,201123.1,M,2011,21/02/2011 10:46,-446103.876,-491383.8369,1
92,201123.1,M,2011,21/02/2011 11:01,-447069.5933,-505427.7153,1
92,201123.1,M,2011,21/02/2011 11:16,-450691.8689,-519733.5805,1
92,201123.1,M,2011,21/02/2011 11:31,-455122.702,-534159.0727,1
92,201123.1,M,2011,21/02/2011 11:46,-459792.1399,-548486.0629,2
92,201123.1,M,2011,21/02/2011 12:01,-462028.5312,-553768.0078,1
92,201123.1,M,2011,21/02/2011 12:16,-466018.8128,-566497.9826,1
92,201123.1,M,2011,21/02/2011 12:31,-470244.341,-581658.3971,1
92,201123.1,M,2011,21/02/2011 12:46,-474180.9254,-596846.863,1
92,201123.1,M,2011,21/02/2011 13:01,-478004.214,-608348.1152,1
92,201123.1,M,2011,21/02/2011 13:16,-481552.0285,-620062.569,1
92,201123.1,M,2011,21/02/2011 13:31,-484410.4505,-632172.0501,1
92,201123.1,M,2011,21/02/2011 13:46,-485218.5172,-641951.9358,1
92,201123.1,M,2011,21/02/2011 14:01,-485175.1857,-652681.5708,1
92,201123.1,M,2011,21/02/2011 14:16,-485296.0931,-666339.3911,2
92,201123.1,M,2011,21/02/2011 14:31,-486980.5522,-680082.8092,2
92,201123.1,M,2011,21/02/2011 14:46,-490646.7599,-685900.7862,2
92,201123.1,M,2011,21/02/2011 15:01,-494050.153,-688389.6943,1
92,201123.1,M,2011,21/02/2011 15:16,-498398.9946,-697425.8581,1
92,201123.1,M,2011,21/02/2011 15:31,-503513.2954,-708851.548,1
92,201123.1,M,2011,21/02/2011 15:46,-507479.4612,-720867.4038,1
92,201123.1,M,2011,21/02/2011 16:01,-510678.0601,-733142.0585,1
92,201123.1,M,2011,21/02/2011 16:16,-514696.2622,-743722.1289,2
92,201123.1,M,2011,21/02/2011 16:31,-518749.5718,-750834.371,2
92,201123.1,M,2011,21/02/2011 16:46,-522454.1494,-752222.7428,1
92,201123.1,M,2011,21/02/2011 17:01,-527342.5668,-758822.1428,1
92,201123.1,M,2011,21/02/2011 17:16,-530870.4014,-767276.1789,1
92,201123.1,M,2011,21/02/2011 17:31,-533266.9777,-773836.4477,2
92,201123.1,M,2011,21/02/2011 17:46,-533698.4882,-776221.6142,2
92,201123.1,M,2011,21/02/2011 18:01,-533956.4036,-778086.3229,3
92,201123.1,M,2011,21/02/2011 18:16,-533629.489,-778197.6447,3
92,201123.1,M,2011,21/02/2011 18:31,-533287.7461,-778307.0141,1
92,201123.1,M,2011,21/02/2011 18:46,-532317.4198,-776963.1721,1
92,201123.1,M,2011,21/02/2011 19:01,-530052.3837,-772476.3387,1
92,201123.1,M,2011,21/02/2011 19:16,-526042.6035,-763738.8941,1
92,201123.1,M,2011,21/02/2011 19:31,-521644.2139,-752695.6481,1
92,201123.1,M,2011,21/02/2011 19:46,-519917.53,-743891.4583,1
92,201123.1,M,2011,21/02/2011 20:01,-518023.3601,-734386.8452,1
92,201123.1,M,2011,21/02/2011 20:16,-515490.1514,-724047.7885,2
92,201123.1,M,2011,21/02/2011 20:31,-515196.6872,-718570.683,2
92,201123.1,M,2011,21/02/2011 20:46,-515312.4349,-717676.3644,2
92,201123.1,M,2011,21/02/2011 21:01,-515504.0393,-722133.0844,2
92,201123.1,M,2011,21/02/2011 21:16,-515361.1509,-723750.2725,2
92,201123.1,M,2011,21/02/2011 21:31,-514946.4633,-723712.4134,1
92,201123.1,M,2011,21/02/2011 21:46,-514517.6527,-732019.1336,1
92,201123.1,M,2011,21/02/2011 22:01,-514463.7832,-740985.5364,2
92,201123.1,M,2011,21/02/2011 22:16,-516017.1416,-742300.1931,2
92,201123.1,M,2011,21/02/2011 22:31,-517267.2544,-742205.7713,2
92,201123.1,M,2011,21/02/2011 22:46,-517786.9523,-741625.4234,2
92,201123.1,M,2011,21/02/2011 23:01,-518147.7855,-740720.1589,2
92,201123.1,M,2011,21/02/2011 23:16,-518129.7969,-740588.5712,2
92,201123.1,M,2011,21/02/2011 23:31,-517777.5256,-739819.5371,2
92,201123.1,M,2011,21/02/2011 23:46,-517456.6984,-738587.8562,2
92,201123.1,M,2011,22/02/2011 00:01,-515811.8789,-734786.164,2
92,201123.1,M,2011,22/02/2011 00:16,-514195.0066,-738373.9683,1
92,201123.1,M,2011,22/02/2011 00:31,-511998.2285,-747050.1367,2
92,201123.1,M,2011,22/02/2011 00:46,-510591.5807,-749355.5534,2
92,201123.1,M,2011,22/02/2011 01:01,-508114.8544,-760226.3831,2
92,201123.1,M,2011,22/02/2011 01:16,-507673.7765,-759098.7604,1
92,201123.1,M,2011,22/02/2011 01:31,-508654.7553,-749896.5334,1
92,201123.1,M,2011,22/02/2011 01:46,-509539.7217,-738111.9824,1
92,201123.1,M,2011,22/02/2011 02:01,-510978.8349,-725886.5793,1
92,201123.1,M,2011,22/02/2011 02:16,-512745.663,-714485.0662,2
92,201123.1,M,2011,22/02/2011 02:31,-514146.5463,-712884.1476,1
92,201123.1,M,2011,22/02/2011 02:46,-514375.2309,-721035.0593,1
92,201123.1,M,2011,22/02/2011 03:01,-513568.3864,-730559.6649,1
92,201123.1,M,2011,22/02/2011 03:16,-512521.9004,-740920.3674,1
92,201123.1,M,2011,22/02/2011 03:31,-510577.1906,-750804.7709,2
92,201123.1,M,2011,22/02/2011 03:46,-504717.6196,-749328.8531,2
92,201123.1,M,2011,22/02/2011 04:01,-500823.8961,-732845.9127,2
92,201123.1,M,2011,22/02/2011 04:16,-500110.2284,-723914.7256,1
92,201123.1,M,2011,22/02/2011 04:31,-493801.5524,-731760.7884,1
92,201123.1,M,2011,22/02/2011 04:46,-485849.2929,-745660.88,1
92,201123.1,M,2011,22/02/2011 05:01,-479205.5085,-759919.2998,1
92,201123.1,M,2011,22/02/2011 05:16,-472324.27,-772548.9142,1
92,201123.1,M,2011,22/02/2011 05:31,-466611.2387,-782959.871,1
92,201123.1,M,2011,22/02/2011 05:46,-461403.0081,-792828.8385,1
92,201123.1,M,2011,22/02/2011 06:01,-457177.8341,-804335.4956,2
92,201123.1,M,2011,22/02/2011 06:16,-457469.9981,-806957.2419,1
92,201123.1,M,2011,22/02/2011 06:31,-460952.9308,-795390.1446,1
92,201123.1,M,2011,22/02/2011 06:46,-464973.8311,-781365.3196,1
92,201123.1,M,2011,22/02/2011 07:01,-468845.9575,-768567.4836,1
92,201123.1,M,2011,22/02/2011 07:16,-472580.2549,-756618.6787,1
92,201123.1,M,2011,22/02/2011 07:31,-475625.2795,-745452.4607,1
92,201123.1,M,2011,22/02/2011 07:46,-478043.9714,-736111.8899,1
92,201123.1,M,2011,22/02/2011 08:01,-478689.1523,-732559.6583,3
92,201123.1,M,2011,22/02/2011 08:16,-478450.9807,-731743.2159,3
92,201123.1,M,2011,22/02/2011 08:31,-478097.7257,-731563.7377,3
92,201123.1,M,2011,22/02/2011 08:46,-477731.6276,-731119.5966,3
92,201123.1,M,2011,22/02/2011 09:01,-477430.85,-730745.8072,3
92,201123.1,M,2011,22/02/2011 09:16,-477234.2611,-730428.4571,3
92,201123.1,M,2011,22/02/2011 09:31,-476953.5634,-730388.521,3
92,201123.1,M,2011,22/02/2011 09:46,-476746.9542,-730265.9987,2
92,201123.1,M,2011,22/02/2011 10:01,-476144.7686,-731207.4288,2
92,201123.1,M,2011,22/02/2011 10:16,-479225.7785,-728346.7972,2
92,201123.1,M,2011,22/02/2011 10:31,-483951.3797,-720243.3141,2
92,201123.1,M,2011,22/02/2011 10:46,-488988.9058,-710392.6554,2
92,201123.1,M,2011,22/02/2011 11:01,-492742.0336,-702964.0345,2
92,201123.1,M,2011,22/02/2011 11:16,-492751.4491,-707152.1078,1
92,201123.1,M,2011,22/02/2011 11:31,-491824.7635,-716925.658,1
92,201123.1,M,2011,22/02/2011 11:46,-491773.5729,-725485.2072,1
92,201123.1,M,2011,22/02/2011 12:01,-490791.2737,-733473.8282,1
92,201123.1,M,2011,22/02/2011 12:16,-489642.7166,-741754.2494,2
92,201123.1,M,2011,22/02/2011 12:31,-486555.5417,-747833.7216,2
92,201123.1,M,2011,22/02/2011 12:46,-484990.0011,-752094.4866,2
92,201123.1,M,2011,22/02/2011 13:01,-486240.3796,-752747.8015,2
92,201123.1,M,2011,22/02/2011 13:16,-490423.3199,-747373.3498,1
92,201123.1,M,2011,22/02/2011 13:31,-494400.525,-739758.7382,1
92,201123.1,M,2011,22/02/2011 13:46,-499287.3271,-733645.8,1
92,201123.1,M,2011,22/02/2011 14:01,-505119.8861,-727857.7794,1
92,201123.1,M,2011,22/02/2011 14:16,-510253.6349,-723297.0421,2
92,201123.1,M,2011,22/02/2011 14:31,-510670.9946,-727833.73,2
92,201123.1,M,2011,22/02/2011 14:46,-512676.3471,-729341.1267,2
92,201123.1,M,2011,22/02/2011 15:01,-516904.8893,-726607.5159,2
92,201123.1,M,2011,22/02/2011 15:16,-521695.1846,-720860.0712,2
92,201123.1,M,2011,22/02/2011 15:31,-523571.4381,-722164.0112,2
92,201123.1,M,2011,22/02/2011 15:46,-523803.3623,-726372.4536,2
92,201123.1,M,2011,22/02/2011 16:01,-526597.3103,-722206.088,1
92,201123.1,M,2011,22/02/2011 16:16,-531244.3001,-712018.7089,1
92,201123.1,M,2011,22/02/2011 16:31,-535204.4924,-700019.6691,1
92,201123.1,M,2011,22/02/2011 16:46,-539131.8501,-687464.9993,1
92,201123.1,M,2011,22/02/2011 17:01,-542610.1359,-674267.9248,1
92,201123.1,M,2011,22/02/2011 17:16,-544076.862,-667840.5828,3
92,201123.1,M,2011,22/02/2011 17:31,-543908.9046,-666944.3653,3
92,201123.1,M,2011,22/02/2011 17:46,-543675.0399,-666489.7628,3
92,201123.1,M,2011,22/02/2011 18:01,-543480.4109,-666104.1017,3
92,201123.1,M,2011,22/02/2011 18:16,-543308.2112,-665734.8986,3
92,201123.1,M,2011,22/02/2011 18:31,-543163.9194,-665351.5006,3
92,201123.1,M,2011,22/02/2011 18:46,-543040.1263,-664986.4491,3
92,201123.1,M,2011,22/02/2011 19:01,-542959.4708,-664642.26,3
92,201123.1,M,2011,22/02/2011 19:16,-542868.9749,-664328.8373,3
92,201123.1,M,2011,22/02/2011 19:31,-542359.4752,-664062.8808,1
92,201123.1,M,2011,22/02/2011 19:46,-538715.887,-669736.8438,1
92,201123.1,M,2011,22/02/2011 20:01,-534293.4964,-678878.321,1
92,201123.1,M,2011,22/02/2011 20:16,-529470.6136,-688440.2615,1
92,201123.1,M,2011,22/02/2011 20:31,-524865.5576,-698140.3347,1
92,201123.1,M,2011,22/02/2011 20:46,-520753.6262,-708057.9992,1
92,201123.1,M,2011,22/02/2011 21:01,-516988.1177,-717943.0643,1
92,201123.1,M,2011,22/02/2011 21:16,-513561.0232,-727819.9773,1
92,201123.1,M,2011,22/02/2011 21:31,-511464.8173,-737731.7863,1
92,201123.1,M,2011,22/02/2011 21:46,-509368.6115,-747643.5953,2
92,201123.1,M,2011,22/02/2011 22:01,-512376.8613,-744959.0824,2
92,201123.1,M,2011,22/02/2011 22:16,-515666.3648,-741580.5166,2
92,201123.1,M,2011,22/02/2011 22:31,-518602.3195,-739294.5433,2
92,201123.1,M,2011,22/02/2011 22:46,-520644.0038,-739772.1863,2
92,201123.1,M,2011,22/02/2011 23:01,-522685.6881,-740249.8293,2
92,201123.1,M,2011,22/02/2011 23:16,-525637.7164,-740784.9688,2
92,201123.1,M,2011,22/02/2011 23:31,-528918.9008,-741340.8976,2
92,201123.1,M,2011,22/02/2011 23:46,-532547.2845,-743276.244,1
92,201123.1,M,2011,23/02/2011 00:01,-536905.9837,-748113.1244,1
92,201123.1,M,2011,23/02/2011 00:16,-541264.6829,-752950.0047,1
92,201123.1,M,2011,23/02/2011 00:31,-545122.0749,-758101.8892,1
92,201123.1,M,2011,23/02/2011 00:46,-548710.3797,-763935.1556,1
92,201123.1,M,2011,23/02/2011 01:01,-552954.613,-770630.3039,1
92,201123.1,M,2011,23/02/2011 01:16,-557654.2326,-779440.2961,1
92,201123.1,M,2011,23/02/2011 01:31,-563196.5169,-788026.4816,2
92,201123.1,M,2011,23/02/2011 01:46,-569147.7012,-793356.4753,2
92,201123.1,M,2011,23/02/2011 02:01,-571619.4497,-788508.668,1
92,201123.1,M,2011,23/02/2011 02:16,-569002.0015,-776586.8333,1
92,201123.1,M,2011,23/02/2011 02:31,-565814.8187,-764290.1553,1
92,201123.1,M,2011,23/02/2011 02:46,-560785.7757,-752947.6747,1
92,201123.1,M,2011,23/02/2011 03:01,-550251.3815,-742018.4387,2
92,201123.1,M,2011,23/02/2011 03:16,-540592.1565,-739051.2122,2
92,201123.1,M,2011,23/02/2011 03:31,-532909.8018,-744780.2323,2
92,201123.1,M,2011,23/02/2011 03:46,-527917.0103,-754190.0551,2
92,201123.1,M,2011,23/02/2011 04:01,-521111.6636,-749024.3719,2
92,201123.1,M,2011,23/02/2011 04:16,-514070.7933,-736593.7227,2
92,201123.1,M,2011,23/02/2011 04:31,-505761.1574,-723854.0626,2
92,201123.1,M,2011,23/02/2011 04:46,-502655.3512,-729410.1325,2
92,201123.1,M,2011,23/02/2011 05:01,-502229.9391,-742796.753,2
92,201123.1,M,2011,23/02/2011 05:16,-505304.1807,-755307.4865,2
92,201123.1,M,2011,23/02/2011 05:31,-510556.3043,-759847.7941,2
92,201123.1,M,2011,23/02/2011 05:46,-513592.5344,-755354.1228,2
92,201123.1,M,2011,23/02/2011 06:01,-519058.5424,-751905.4816,2
92,201123.1,M,2011,23/02/2011 06:16,-525262.4659,-750729.4077,2
92,201123.1,M,2011,23/02/2011 06:31,-529767.6491,-747046.0716,2
92,201123.1,M,2011,23/02/2011 06:46,-528556.0357,-736677.3982,2
92,201123.1,M,2011,23/02/2011 07:01,-526361.8416,-732773.8942,2
92,201123.1,M,2011,23/02/2011 07:16,-529770.7565,-739363.8608,2
92,201123.1,M,2011,23/02/2011 07:31,-538099.0755,-747564.0465,2
92,201123.1,M,2011,23/02/2011 07:46,-544975.8193,-749332.8671,2
92,201123.1,M,2011,23/02/2011 08:01,-550355.6901,-743791.9467,2
92,201123.1,M,2011,23/02/2011 08:16,-555771.753,-739447.4552,2
92,201123.1,M,2011,23/02/2011 08:31,-562572.4134,-741023.4647,2
92,201123.1,M,2011,23/02/2011 08:46,-568855.6515,-740372.7761,2
92,201123.1,M,2011,23/02/2011 09:01,-574369.9026,-736412.796,2
92,201123.1,M,2011,23/02/2011 09:16,-573052.0399,-731418.2328,2
92,201123.1,M,2011,23/02/2011 09:31,-569117.8385,-726353.2639,1
92,201123.1,M,2011,23/02/2011 09:46,-554944.7919,-723011.391,1
92,201123.1,M,2011,23/02/2011 10:01,-544376.0195,-720179.2641,1
92,201123.1,M,2011,23/02/2011 10:16,-530444.409,-712469.399,1
92,201123.1,M,2011,23/02/2011 10:31,-519669.5652,-701952.076,2
92,201123.1,M,2011,23/02/2011 10:46,-504647.2674,-692756.7452,2
92,201123.1,M,2011,23/02/2011 11:01,-484809.934,-690526.4743,2
92,201123.1,M,2011,23/02/2011 11:16,-482850.0567,-699773.6084,2
92,201123.1,M,2011,23/02/2011 11:31,-488756.26,-714070.8008,1
92,201123.1,M,2011,23/02/2011 11:46,-495496.7477,-727988.7484,1
92,201123.1,M,2011,23/02/2011 12:01,-503450.8512,-741903.4619,1
92,201123.1,M,2011,23/02/2011 12:16,-511912.2178,-751725.8607,1
92,201123.1,M,2011,23/02/2011 12:31,-518520.2789,-757839.0224,1
92,201123.1,M,2011,23/02/2011 12:46,-524894.7492,-762602.7507,1
92,201123.1,M,2011,23/02/2011 13:01,-533454.4494,-771272.1295,1
92,201123.1,M,2011,23/02/2011 13:16,-542641.1188,-781922.5619,1
92,201123.1,M,2011,23/02/2011 13:31,-551782.2635,-793693.3349,1
92,201123.1,M,2011,23/02/2011 13:46,-561508.7114,-806694.8191,1
92,201123.1,M,2011,23/02/2011 14:01,-570203.9854,-820360.8886,1
92,201123.1,M,2011,23/02/2011 14:16,-580550.1433,-831977.0482,1
92,201123.1,M,2011,23/02/2011 14:31,-591105.9536,-843724.2118,1
92,201123.1,M,2011,23/02/2011 14:46,-600578.023,-856188.6473,1
92,201123.1,M,2011,23/02/2011 15:01,-608844.1416,-868056.171,1
92,201123.1,M,2011,23/02/2011 15:16,-617596.4544,-880042.7892,1
92,201123.1,M,2011,23/02/2011 15:31,-626395.5857,-892779.9946,1
92,201123.1,M,2011,23/02/2011 15:46,-634357.198,-905632.3861,1
